,USstate,year,month,nTweets_x,nTweets_y
1370,ky,2016,3,59615.0,1.0
1371,ky,2016,4,56123.0,1.0
1372,ky,2016,5,56935.0,2.0
1373,ky,2016,6,53040.333333333336,2.0
1374,ky,2016,7,49145.666666666664,2.0
1375,ky,2016,8,45251.0,2.0
1376,ky,2016,9,60544.0,3.0
1377,ky,2016,10,40558.0,2.0
1378,ky,2016,11,52248.0,2.0
1379,ky,2016,12,57451.5,2.0
1380,ky,2017,1,62655.0,2.0
1381,ky,2017,2,49550.0,2.0
1382,ky,2017,3,48420.5,2.0
1383,ky,2017,4,47291.0,2.0
1384,ky,2017,5,57474.0,1.0
1385,ky,2017,6,57049.5,1.0
1386,ky,2017,7,56625.0,1.0
1387,ky,2017,8,56200.5,1.0
1388,ky,2017,9,55776.0,1.0
1389,ky,2017,10,55351.5,1.0
1390,ky,2017,11,54927.0,1.0
1391,ky,2017,12,54502.5,1.0
1392,ky,2018,1,54078.0,1.0
1393,ky,2018,2,42254.0,2.0
1394,ky,2018,3,30430.0,3.0
1395,ky,2018,4,34670.0,3.0
1396,ky,2018,5,30004.5,2.0
1397,ky,2018,6,25339.0,1.0
1398,ky,2018,7,36501.5,1.5
1399,ky,2018,8,47664.0,2.0
1400,ky,2018,9,48567.5,2.0
1401,ky,2018,10,49471.0,2.0
1402,ky,2018,11,1065.0,1.0
1403,ky,2018,12,18459.5,2.0
1404,ky,2019,1,35854.0,3.0
1405,ky,2019,2,38311.0,1.0
1406,ky,2019,3,40123.5,2.0
1407,ky,2019,4,41936.0,3.0
1408,ky,2019,5,37408.0,2.0
1409,ky,2019,6,32880.0,1.0
1410,ky,2019,7,33770.357142857145,1.0
1411,ky,2019,8,34660.71428571428,1.0
1412,ky,2019,9,35551.07142857143,1.0
1413,ky,2019,10,36441.42857142857,1.0
1414,ky,2019,11,37331.78571428572,1.0
1415,ky,2019,12,38222.142857142855,1.0
1416,ky,2020,1,39112.5,1.0
1417,ky,2020,2,40002.857142857145,1.0
1418,ky,2020,3,40893.21428571429,1.0
1419,ky,2020,4,41783.57142857143,1.0
1420,ky,2020,5,42673.92857142857,1.0
1421,ky,2020,6,43564.28571428571,1.0
1422,ky,2020,7,44454.642857142855,1.0
1423,ky,2020,8,45345.0,1.0
1424,ky,2020,9,41154.6,1.0
1425,ky,2020,10,36964.2,1.0
1426,ky,2020,11,32773.8,1.0
1427,ky,2020,12,28583.4,1.0
1428,ky,2021,1,24393.0,1.0
1429,ky,2021,2,18718.0,2.0
1430,ky,2021,3,21227.0,1.8571428571428572
1431,ky,2021,4,23736.0,1.7142857142857144
1432,ky,2021,5,26245.0,1.5714285714285714
1433,ky,2021,6,28754.0,1.4285714285714286
1434,ky,2021,7,31263.0,1.2857142857142858
1435,ky,2021,8,33772.0,1.1428571428571428
1436,ky,2021,9,36281.0,1.0
1437,ky,2021,10,36281.0,1.0
1438,ky,2021,11,36281.0,1.0
1439,ky,2021,12,36281.0,1.0
1440,co,2012,1,37197.0,1.0
1441,co,2012,2,37197.0,1.0
1442,co,2012,3,40233.0,1.0
1443,co,2012,4,45698.333333333336,1.3333333333333333
1444,co,2012,5,51163.666666666664,1.6666666666666665
1445,co,2012,6,56629.0,2.0
1446,co,2012,7,78408.0,3.0
1447,co,2012,8,79418.0,1.0
1448,co,2012,9,59896.0,1.0
1449,co,2012,10,83707.0,7.0
1450,co,2012,11,83968.0,1.0
1451,co,2012,12,71823.0,1.0
1452,co,2013,1,83109.0,4.0
1453,co,2013,2,62446.0,1.0
1454,co,2013,3,92199.0,2.0
1455,co,2013,4,87386.33333333333,2.0
1456,co,2013,5,82573.66666666667,2.0
1457,co,2013,6,77761.0,2.0
1458,co,2013,7,79757.0,1.5
1459,co,2013,8,81753.0,1.0
1460,co,2013,9,75870.0,5.0
1461,co,2013,10,76416.0,3.0
1462,co,2013,11,76962.0,1.0
1463,co,2013,12,77179.0,2.0
1464,co,2014,1,69460.0,1.5
1465,co,2014,2,61741.0,1.0
1466,co,2014,3,64775.0,3.0
1467,co,2014,4,74611.0,1.0
1468,co,2014,5,76156.0,1.0
1469,co,2014,6,80014.0,2.0
1470,co,2014,7,67710.0,2.0
1471,co,2014,8,67119.5,2.5
1472,co,2014,9,66529.0,3.0
1473,co,2014,10,66032.0,1.0
1474,co,2014,11,74499.0,1.0
1475,co,2014,12,72929.0,1.0
1476,co,2015,1,72329.8,1.0
1477,co,2015,2,71730.6,1.0
1478,co,2015,3,71131.4,1.0
1479,co,2015,4,70532.2,1.0
1480,co,2015,5,69933.0,1.0
1481,co,2015,6,63952.0,2.0
1482,co,2015,7,53618.5,2.0
1483,co,2015,8,43285.0,2.0
1484,co,2015,9,55762.5,2.0
1485,co,2015,10,68240.0,2.0
1486,co,2015,11,68201.6,1.9
1487,co,2015,12,68163.2,1.8
1488,co,2016,1,68124.8,1.7
1489,co,2016,2,68086.4,1.6
1490,co,2016,3,68048.0,1.5
1491,co,2016,4,68009.6,1.4
1492,co,2016,5,67971.2,1.2999999999999998
1493,co,2016,6,67932.8,1.2
1494,co,2016,7,67894.4,1.1
1495,co,2016,8,67856.0,1.0
1496,co,2016,9,73254.75,1.0
1497,co,2016,10,78653.5,1.0
1498,co,2016,11,84052.25,1.0
1499,co,2016,12,89451.0,1.0
1500,co,2017,1,96923.0,3.0
1501,co,2017,2,84456.0,3.0
1502,co,2017,3,103592.0,2.0
1503,co,2017,4,76708.0,3.0
1504,co,2017,5,85195.5,2.5
1505,co,2017,6,93683.0,2.0
1506,co,2017,7,92489.71428571429,2.0
1507,co,2017,8,91296.42857142857,2.0
1508,co,2017,9,90103.14285714286,2.0
1509,co,2017,10,88909.85714285714,2.0
1510,co,2017,11,87716.57142857143,2.0
1511,co,2017,12,86523.28571428571,2.0
1512,co,2018,1,85330.0,2.0
1513,co,2018,2,70919.0,2.0
1514,co,2018,3,46404.0,1.0
1515,co,2018,4,55469.0,2.0
1516,co,2018,5,48947.5,1.5
1517,co,2018,6,42426.0,1.0
1518,co,2018,7,63446.0,1.0
1519,co,2018,8,83043.0,5.0
1520,co,2018,9,83190.0,4.0
1521,co,2018,10,83337.0,3.0
1522,co,2018,11,75225.66666666667,2.3333333333333335
1523,co,2018,12,67114.33333333333,1.6666666666666667
1524,co,2019,1,59003.0,1.0
1525,co,2019,2,59357.5,1.0
1526,co,2019,3,59712.0,1.0
1527,co,2019,4,72255.0,1.0
1528,co,2019,5,72028.0,1.0
1529,co,2019,6,75149.5,1.5
1530,co,2019,7,78271.0,2.0
1531,co,2019,8,76261.0,3.0
1532,co,2019,9,74595.45833333333,2.9166666666666665
1533,co,2019,10,72929.91666666667,2.8333333333333335
1534,co,2019,11,71264.375,2.75
1535,co,2019,12,69598.83333333333,2.6666666666666665
1536,co,2020,1,67933.29166666667,2.5833333333333335
1537,co,2020,2,66267.75,2.5
1538,co,2020,3,64602.20833333333,2.416666666666667
1539,co,2020,4,62936.666666666664,2.3333333333333335
1540,co,2020,5,61271.125,2.25
1541,co,2020,6,59605.58333333333,2.166666666666667
1542,co,2020,7,57940.041666666664,2.0833333333333335
1543,co,2020,8,56274.5,2.0
1544,co,2020,9,54608.95833333333,1.9166666666666667
1545,co,2020,10,52943.416666666664,1.8333333333333335
1546,co,2020,11,51277.875,1.75
1547,co,2020,12,49612.33333333333,1.6666666666666667
1548,co,2021,1,47946.791666666664,1.5833333333333335
1549,co,2021,2,46281.25,1.5
1550,co,2021,3,44615.70833333333,1.4166666666666667
1551,co,2021,4,42950.166666666664,1.3333333333333335
1552,co,2021,5,41284.625,1.25
1553,co,2021,6,39619.08333333333,1.1666666666666667
1554,co,2021,7,37953.541666666664,1.0833333333333335
1555,co,2021,8,36288.0,1.0
1556,co,2021,9,36288.0,1.0
1557,co,2021,10,36288.0,1.0
1558,co,2021,11,36288.0,1.0
1559,co,2021,12,36288.0,1.0
1560,nd,2012,1,4052.0,1.0
1561,nd,2012,2,4052.0,1.0
1562,nd,2012,3,4052.0,1.0
1563,nd,2012,4,4052.0,1.0
1564,nd,2012,5,5581.0,1.3333333333333333
1565,nd,2012,6,7110.0,1.6666666666666665
1566,nd,2012,7,8639.0,2.0
1567,nd,2012,8,8535.42857142857,1.8571428571428572
1568,nd,2012,9,8431.857142857143,1.7142857142857144
1569,nd,2012,10,8328.285714285714,1.5714285714285714
1570,nd,2012,11,8224.714285714286,1.4285714285714286
1571,nd,2012,12,8121.142857142857,1.2857142857142858
1572,nd,2013,1,8017.571428571428,1.1428571428571428
1573,nd,2013,2,7914.0,1.0
1574,nd,2013,3,11163.0,1.0
1575,nd,2013,4,10453.333333333334,1.0
1576,nd,2013,5,9743.666666666666,1.0
1577,nd,2013,6,9034.0,1.0
1578,nd,2013,7,8885.333333333334,1.0
1579,nd,2013,8,8736.666666666666,1.0
1580,nd,2013,9,8588.0,1.0
1581,nd,2013,10,8439.333333333334,1.0
1582,nd,2013,11,8290.666666666666,1.0
1583,nd,2013,12,8142.0,1.0
1584,nd,2014,1,7993.333333333334,1.0
1585,nd,2014,2,7844.666666666667,1.0
1586,nd,2014,3,7696.0,1.0
1587,nd,2014,4,7918.0,1.0
1588,nd,2014,5,8140.0,1.0
1589,nd,2014,6,7830.25,1.0
1590,nd,2014,7,7520.5,1.0
1591,nd,2014,8,7210.75,1.0
1592,nd,2014,9,6901.0,1.0
1593,nd,2014,10,6757.75,1.0
1594,nd,2014,11,6614.5,1.0
1595,nd,2014,12,6471.25,1.0
1596,nd,2015,1,6328.0,1.0
1597,nd,2015,2,6184.75,1.0
1598,nd,2015,3,6041.5,1.0
1599,nd,2015,4,5898.25,1.0
1600,nd,2015,5,5755.0,1.0
1601,nd,2015,6,5617.0,1.0
1602,nd,2015,7,5479.0,1.0
1603,nd,2015,8,5341.0,1.0
1604,nd,2015,9,5203.0,1.0
1605,nd,2015,10,5065.0,1.0
1606,nd,2015,11,4927.0,1.0
1607,nd,2015,12,5601.2,1.0
1608,nd,2016,1,6275.4,1.0
1609,nd,2016,2,6949.6,1.0
1610,nd,2016,3,7623.8,1.0
1611,nd,2016,4,8298.0,1.0
1612,nd,2016,5,8304.0,1.0
1613,nd,2016,6,8310.0,1.0
1614,nd,2016,7,8316.0,1.0
1615,nd,2016,8,8322.0,1.0
1616,nd,2016,9,8421.6,1.0
1617,nd,2016,10,8521.2,1.0
1618,nd,2016,11,8620.8,1.0
1619,nd,2016,12,8720.4,1.0
1620,nd,2017,1,8820.0,1.0
1621,nd,2017,2,8820.0,1.0
1622,nd,2017,3,8820.0,1.0
1623,nd,2017,4,8820.0,1.0
1624,nd,2017,5,8820.0,1.0
1625,nd,2017,6,8820.0,1.0
1626,nd,2017,7,8820.0,1.0
1627,nd,2017,8,8820.0,1.0
1628,nd,2017,9,8820.0,1.0
1629,nd,2017,10,8820.0,1.0
1630,nd,2017,11,8820.0,1.0
1631,nd,2017,12,8820.0,1.0
1632,nd,2018,1,8820.0,1.0
1633,nd,2018,2,8820.0,1.0
1634,nd,2018,3,8820.0,1.0
1635,nd,2018,4,8820.0,1.0
1636,nd,2018,5,8820.0,1.0
1637,nd,2018,6,8820.0,1.0
1638,nd,2018,7,8820.0,1.0
1639,nd,2018,8,8820.0,1.0
1640,nd,2018,9,8820.0,1.0
1641,nd,2018,10,8820.0,1.0
1642,nd,2018,11,8820.0,1.0
1643,nd,2018,12,8820.0,1.0
1644,nd,2019,1,8820.0,1.0
1645,nd,2019,2,8820.0,1.0
1646,nd,2019,3,8820.0,1.0
1647,nd,2019,4,8820.0,1.0
1648,nd,2019,5,8820.0,1.0
1649,nd,2019,6,8820.0,1.0
1650,nd,2019,7,8820.0,1.0
1651,nd,2019,8,8820.0,1.0
1652,nd,2019,9,8820.0,1.0
1653,nd,2019,10,8820.0,1.0
1654,nd,2019,11,8820.0,1.0
1655,nd,2019,12,8820.0,1.0
1656,nd,2020,1,8820.0,1.0
1657,nd,2020,2,8820.0,1.0
1658,nd,2020,3,8820.0,1.0
1659,nd,2020,4,8820.0,1.0
1660,nd,2020,5,8820.0,1.0
1661,nd,2020,6,8820.0,1.0
1662,nd,2020,7,8820.0,1.0
1663,nd,2020,8,8820.0,1.0
1664,nd,2020,9,8820.0,1.0
1665,nd,2020,10,8820.0,1.0
1666,nd,2020,11,8820.0,1.0
1667,nd,2020,12,8820.0,1.0
1668,nd,2021,1,8820.0,1.0
1669,nd,2021,2,8820.0,1.0
1670,nd,2021,3,8820.0,1.0
1671,nd,2021,4,8820.0,1.0
1672,nd,2021,5,8820.0,1.0
1673,nd,2021,6,8820.0,1.0
1674,nd,2021,7,8820.0,1.0
1675,nd,2021,8,8820.0,1.0
1676,nd,2021,9,8820.0,1.0
1677,nd,2021,10,8820.0,1.0
1678,nd,2021,11,8820.0,1.0
1679,nd,2021,12,8820.0,1.0
1680,ok,2012,1,29908.0,1.0
1681,ok,2012,2,29908.0,1.0
1682,ok,2012,3,29908.0,1.0
1683,ok,2012,4,29908.0,1.0
1684,ok,2012,5,22201.0,3.0
1685,ok,2012,6,49961.0,3.0
1686,ok,2012,7,67280.0,2.0
1687,ok,2012,8,67440.0,1.0
1688,ok,2012,9,53587.0,2.0
1689,ok,2012,10,62166.0,1.5
1690,ok,2012,11,70745.0,1.0
1691,ok,2012,12,59612.0,1.0
1692,ok,2013,1,69579.0,1.0
1693,ok,2013,2,73054.5,1.5
1694,ok,2013,3,76530.0,2.0
1695,ok,2013,4,54969.0,4.0
1696,ok,2013,5,69704.0,2.0
1697,ok,2013,6,65064.0,1.0
1698,ok,2013,7,66475.0,3.0
1699,ok,2013,8,67093.0,2.0
1700,ok,2013,9,57961.0,1.0
1701,ok,2013,10,57970.0,2.0
1702,ok,2013,11,57979.0,3.0
1703,ok,2013,12,62767.0,2.0
1704,ok,2014,1,54054.5,2.0
1705,ok,2014,2,45342.0,2.0
1706,ok,2014,3,47687.0,1.6666666666666667
1707,ok,2014,4,50032.0,1.3333333333333335
1708,ok,2014,5,52377.0,1.0
1709,ok,2014,6,52906.0,1.0
1710,ok,2014,7,44514.0,6.0
1711,ok,2014,8,42672.333333333336,4.333333333333333
1712,ok,2014,9,40830.666666666664,2.6666666666666665
1713,ok,2014,10,38989.0,1.0
1714,ok,2014,11,42531.0,1.0
1715,ok,2014,12,43876.0,4.0
1716,ok,2015,1,41081.75,3.5
1717,ok,2015,2,38287.5,3.0
1718,ok,2015,3,35493.25,2.5
1719,ok,2015,4,32699.0,2.0
1720,ok,2015,5,37273.0,2.5
1721,ok,2015,6,41847.0,3.0
1722,ok,2015,7,52166.0,1.0
1723,ok,2015,8,27702.0,2.0
1724,ok,2015,9,34331.0,1.0
1725,ok,2015,10,43036.0,1.0
1726,ok,2015,11,43943.5,1.25
1727,ok,2015,12,44851.0,1.5
1728,ok,2016,1,45758.5,1.75
1729,ok,2016,2,46666.0,2.0
1730,ok,2016,3,51496.5,3.0
1731,ok,2016,4,56327.0,4.0
1732,ok,2016,5,59617.0,2.0
1733,ok,2016,6,44558.0,1.0
1734,ok,2016,7,50727.666666666664,1.6666666666666665
1735,ok,2016,8,56897.333333333336,2.333333333333333
1736,ok,2016,9,63067.0,3.0
1737,ok,2016,10,58613.5,2.5
1738,ok,2016,11,54160.0,2.0
1739,ok,2016,12,60443.0,1.0
1740,ok,2017,1,62415.0,5.0
1741,ok,2017,2,50540.0,5.0
1742,ok,2017,3,60873.0,3.0
1743,ok,2017,4,47160.0,2.0
1744,ok,2017,5,65041.0,1.0
1745,ok,2017,6,63396.625,1.25
1746,ok,2017,7,61752.25,1.5
1747,ok,2017,8,60107.875,1.75
1748,ok,2017,9,58463.5,2.0
1749,ok,2017,10,56819.125,2.25
1750,ok,2017,11,55174.75,2.5
1751,ok,2017,12,53530.375,2.75
1752,ok,2018,1,51886.0,3.0
1753,ok,2018,2,39937.0,2.0
1754,ok,2018,3,27988.0,1.0
1755,ok,2018,4,35069.0,1.0
1756,ok,2018,5,30116.0,1.0
1757,ok,2018,6,25163.0,1.0
1758,ok,2018,7,39084.0,3.0
1759,ok,2018,8,48909.0,2.0
1760,ok,2018,9,49113.0,1.0
1761,ok,2018,10,50281.0,3.0
1762,ok,2018,11,44907.333333333336,3.0
1763,ok,2018,12,39533.666666666664,3.0
1764,ok,2019,1,34160.0,3.0
1765,ok,2019,2,37123.0,1.0
1766,ok,2019,3,38830.0,2.0
1767,ok,2019,4,40537.0,3.0
1768,ok,2019,5,36447.5,2.5
1769,ok,2019,6,32358.0,2.0
1770,ok,2019,7,37068.5,2.0
1771,ok,2019,8,41779.0,2.0
1772,ok,2019,9,42244.6875,1.9375
1773,ok,2019,10,42710.375,1.875
1774,ok,2019,11,43176.0625,1.8125
1775,ok,2019,12,43641.75,1.75
1776,ok,2020,1,44107.4375,1.6875
1777,ok,2020,2,44573.125,1.625
1778,ok,2020,3,45038.8125,1.5625
1779,ok,2020,4,45504.5,1.5
1780,ok,2020,5,45970.1875,1.4375
1781,ok,2020,6,46435.875,1.375
1782,ok,2020,7,46901.5625,1.3125
1783,ok,2020,8,47367.25,1.25
1784,ok,2020,9,47832.9375,1.1875
1785,ok,2020,10,48298.625,1.125
1786,ok,2020,11,48764.3125,1.0625
1787,ok,2020,12,49230.0,1.0
1788,ok,2021,1,24479.0,1.0
1789,ok,2021,2,22231.333333333332,1.0
1790,ok,2021,3,19983.666666666668,1.0
1791,ok,2021,4,17736.0,1.0
1792,ok,2021,5,17736.0,1.0
1793,ok,2021,6,17736.0,1.0
1794,ok,2021,7,17736.0,1.0
1795,ok,2021,8,17736.0,1.0
1796,ok,2021,9,17736.0,1.0
1797,ok,2021,10,17736.0,1.0
1798,ok,2021,11,17736.0,1.0
1799,ok,2021,12,17736.0,1.0
1800,fl,2012,1,70225.0,3.0
1801,fl,2012,2,246968.0,8.0
1802,fl,2012,3,363873.0,27.0
1803,fl,2012,4,267792.0,15.0
1804,fl,2012,5,184790.0,7.0
1805,fl,2012,6,424203.0,17.0
1806,fl,2012,7,602404.0,25.0
1807,fl,2012,8,586568.0,17.0
1808,fl,2012,9,420005.0,17.0
1809,fl,2012,10,540714.0,24.0
1810,fl,2012,11,522459.0,15.0
1811,fl,2012,12,439020.0,12.0
1812,fl,2013,1,473539.0,21.0
1813,fl,2013,2,350690.0,13.0
1814,fl,2013,3,497860.0,22.0
1815,fl,2013,4,362469.0,11.0
1816,fl,2013,5,464835.0,15.0
1817,fl,2013,6,466553.0,18.0
1818,fl,2013,7,476258.0,15.0
1819,fl,2013,8,476359.0,22.0
1820,fl,2013,9,405119.0,16.0
1821,fl,2013,10,404630.5,14.0
1822,fl,2013,11,404142.0,12.0
1823,fl,2013,12,407393.0,22.0
1824,fl,2014,1,359543.5,19.5
1825,fl,2014,2,311694.0,17.0
1826,fl,2014,3,323316.0,11.0
1827,fl,2014,4,375636.0,10.0
1828,fl,2014,5,382914.0,6.0
1829,fl,2014,6,417157.0,20.0
1830,fl,2014,7,350878.0,13.0
1831,fl,2014,8,97904.0,2.0
1832,fl,2014,9,323721.0,3.0
1833,fl,2014,10,294385.0,11.0
1834,fl,2014,11,341658.0,6.0
1835,fl,2014,12,335878.0,12.0
1836,fl,2015,1,259164.6666666667,9.333333333333334
1837,fl,2015,2,182451.33333333334,6.666666666666667
1838,fl,2015,3,105738.0,4.0
1839,fl,2015,4,249053.0,6.0
1840,fl,2015,5,324920.0,7.0
1841,fl,2015,6,315074.0,7.0
1842,fl,2015,7,393640.0,8.0
1843,fl,2015,8,334968.0,6.5
1844,fl,2015,9,276296.0,5.0
1845,fl,2015,10,327683.0,3.0
1846,fl,2015,11,271366.0,6.0
1847,fl,2015,12,235514.0,7.0
1848,fl,2016,1,415305.0,4.0
1849,fl,2016,2,308901.0,13.0
1850,fl,2016,3,296444.0,7.0
1851,fl,2016,4,395379.0,10.0
1852,fl,2016,5,413867.0,12.0
1853,fl,2016,6,333288.0,3.0
1854,fl,2016,7,141531.0,3.0
1855,fl,2016,8,320541.0,9.0
1856,fl,2016,9,430380.0,10.0
1857,fl,2016,10,292303.0,5.0
1858,fl,2016,11,371374.0,6.0
1859,fl,2016,12,406952.0,16.0
1860,fl,2017,1,442970.0,15.0
1861,fl,2017,2,369505.0,21.0
1862,fl,2017,3,447507.0,8.0
1863,fl,2017,4,361364.0,10.0
1864,fl,2017,5,474456.0,2.0
1865,fl,2017,6,417253.0,6.0
1866,fl,2017,7,414289.4285714286,5.285714285714286
1867,fl,2017,8,411325.85714285716,4.571428571428571
1868,fl,2017,9,408362.28571428574,3.857142857142857
1869,fl,2017,10,405398.71428571426,3.142857142857143
1870,fl,2017,11,402435.14285714284,2.4285714285714284
1871,fl,2017,12,399471.5714285714,1.7142857142857144
1872,fl,2018,1,396508.0,1.0
1873,fl,2018,2,306226.0,5.5
1874,fl,2018,3,215944.0,10.0
1875,fl,2018,4,272066.0,10.0
1876,fl,2018,5,240202.5,9.0
1877,fl,2018,6,208339.0,8.0
1878,fl,2018,7,317966.0,7.0
1879,fl,2018,8,407954.0,10.0
1880,fl,2018,9,402079.0,14.0
1881,fl,2018,10,408136.0,3.0
1882,fl,2018,11,364025.0,6.0
1883,fl,2018,12,319914.0,9.0
1884,fl,2019,1,275803.0,12.0
1885,fl,2019,2,298933.0,3.0
1886,fl,2019,3,280100.0,1.0
1887,fl,2019,4,345080.0,16.0
1888,fl,2019,5,364626.0,4.0
1889,fl,2019,6,286867.0,10.0
1890,fl,2019,7,389924.0,7.0
1891,fl,2019,8,381886.0,8.0
1892,fl,2019,9,296991.0,6.666666666666667
1893,fl,2019,10,212096.0,5.333333333333334
1894,fl,2019,11,127201.0,4.0
1895,fl,2019,12,37737.0,2.0
1896,fl,2020,1,115195.0,2.0
1897,fl,2020,2,192653.0,2.0
1898,fl,2020,3,7690.0,1.0
1899,fl,2020,4,201801.0,2.0
1900,fl,2020,5,243198.0,2.0
1901,fl,2020,6,207820.0,1.0
1902,fl,2020,7,314920.0,1.0
1903,fl,2020,8,422020.0,1.0
1904,fl,2020,9,413901.0,3.0
1905,fl,2020,10,429465.5,2.0
1906,fl,2020,11,445030.0,1.0
1907,fl,2020,12,408937.0,2.0
1908,fl,2021,1,284264.5,2.5
1909,fl,2021,2,159592.0,3.0
1910,fl,2021,3,169495.0,2.0
1911,fl,2021,4,165460.33333333334,1.6666666666666667
1912,fl,2021,5,161425.66666666666,1.3333333333333335
1913,fl,2021,6,157391.0,1.0
1914,fl,2021,7,161982.0,1.0
1915,fl,2021,8,247738.5,1.5
1916,fl,2021,9,333495.0,2.0
1917,fl,2021,10,167536.0,2.0
1918,fl,2021,11,166067.5,2.0
1919,fl,2021,12,164599.0,2.0
1920,in,2012,1,83346.0,3.0
1921,in,2012,2,83346.0,3.0
1922,in,2012,3,107338.0,4.0
1923,in,2012,4,73004.0,3.0
1924,in,2012,5,47258.0,4.0
1925,in,2012,6,102090.0,5.0
1926,in,2012,7,139716.0,5.0
1927,in,2012,8,135542.0,4.0
1928,in,2012,9,102853.0,1.0
1929,in,2012,10,140579.0,1.0
1930,in,2012,11,136872.0,3.0
1931,in,2012,12,116510.0,3.0
1932,in,2013,1,128044.0,4.0
1933,in,2013,2,129621.5,4.5
1934,in,2013,3,131199.0,5.0
1935,in,2013,4,86762.0,3.0
1936,in,2013,5,107652.0,3.0
1937,in,2013,6,100432.0,4.0
1938,in,2013,7,100748.0,4.0
1939,in,2013,8,101811.0,6.0
1940,in,2013,9,92851.0,3.0
1941,in,2013,10,93742.5,2.0
1942,in,2013,11,94634.0,1.0
1943,in,2013,12,95436.0,1.0
1944,in,2014,1,84961.0,1.0
1945,in,2014,2,74486.0,1.0
1946,in,2014,3,75599.0,1.0
1947,in,2014,4,84296.0,1.0
1948,in,2014,5,78785.0,1.0
1949,in,2014,6,73274.0,1.0
1950,in,2014,7,67763.0,1.0
1951,in,2014,8,19053.0,1.0
1952,in,2014,9,66730.0,2.0
1953,in,2014,10,68404.0,2.5
1954,in,2014,11,70078.0,3.0
1955,in,2014,12,68631.0,3.0
1956,in,2015,1,65075.5,2.5
1957,in,2015,2,61520.0,2.0
1958,in,2015,3,57964.5,1.5
1959,in,2015,4,54409.0,1.0
1960,in,2015,5,61049.666666666664,1.3333333333333333
1961,in,2015,6,67690.33333333333,1.6666666666666665
1962,in,2015,7,74331.0,2.0
1963,in,2015,8,41680.0,1.0
1964,in,2015,9,52928.0,2.0
1965,in,2015,10,50818.0,1.6666666666666667
1966,in,2015,11,48708.0,1.3333333333333335
1967,in,2015,12,46598.0,1.0
1968,in,2016,1,88447.0,4.0
1969,in,2016,2,75020.5,3.0
1970,in,2016,3,61594.0,2.0
1971,in,2016,4,81214.0,2.0
1972,in,2016,5,72310.0,2.0
1973,in,2016,6,63406.0,2.0
1974,in,2016,7,63912.0,1.5
1975,in,2016,8,64418.0,1.0
1976,in,2016,9,86243.0,1.0
1977,in,2016,10,58888.0,1.0
1978,in,2016,11,76969.0,2.0
1979,in,2016,12,86491.0,2.0
1980,in,2017,1,91715.0,5.0
1981,in,2017,2,76451.0,7.0
1982,in,2017,3,94746.0,1.0
1983,in,2017,4,74584.0,1.0
1984,in,2017,5,94876.0,4.0
1985,in,2017,6,84014.0,3.0
1986,in,2017,7,83688.85714285714,3.0
1987,in,2017,8,83363.71428571429,3.0
1988,in,2017,9,83038.57142857143,3.0
1989,in,2017,10,82713.42857142857,3.0
1990,in,2017,11,82388.28571428571,3.0
1991,in,2017,12,82063.14285714286,3.0
1992,in,2018,1,81738.0,3.0
1993,in,2018,2,63073.5,2.5
1994,in,2018,3,44409.0,2.0
1995,in,2018,4,54871.0,2.0
1996,in,2018,5,47524.0,2.0
1997,in,2018,6,40177.0,2.0
1998,in,2018,7,60615.0,2.0
1999,in,2018,8,80205.0,4.0
2000,in,2018,9,78533.0,3.0
2001,in,2018,10,79130.0,2.0
2002,in,2018,11,74020.75,1.75
2003,in,2018,12,68911.5,1.5
2004,in,2019,1,63802.25,1.25
2005,in,2019,2,58693.0,1.0
2006,in,2019,3,61748.5,1.0
2007,in,2019,4,64804.0,1.0
2008,in,2019,5,66523.66666666667,1.6666666666666665
2009,in,2019,6,68243.33333333333,2.333333333333333
2010,in,2019,7,69963.0,3.0
2011,in,2019,8,68125.0,2.0
2012,in,2019,9,65762.0,1.8888888888888888
2013,in,2019,10,63399.0,1.7777777777777777
2014,in,2019,11,61036.0,1.6666666666666667
2015,in,2019,12,58673.0,1.5555555555555556
2016,in,2020,1,56310.0,1.4444444444444444
2017,in,2020,2,53947.0,1.3333333333333335
2018,in,2020,3,51584.0,1.2222222222222223
2019,in,2020,4,49221.0,1.1111111111111112
2020,in,2020,5,46858.0,1.0
2021,in,2020,6,54777.8,1.0
2022,in,2020,7,62697.6,1.0
2023,in,2020,8,70617.4,1.0
2024,in,2020,9,78537.2,1.0
2025,in,2020,10,86457.0,1.0
2026,in,2020,11,91306.0,1.0
2027,in,2020,12,88870.0,1.0
2028,in,2021,1,88870.0,1.0
2029,in,2021,2,88870.0,1.0
2030,in,2021,3,88870.0,1.0
2031,in,2021,4,88870.0,1.0
2032,in,2021,5,88870.0,1.0
2033,in,2021,6,88870.0,1.0
2034,in,2021,7,88870.0,1.0
2035,in,2021,8,88870.0,1.0
2036,in,2021,9,88870.0,1.0
2037,in,2021,10,88870.0,1.0
2038,in,2021,11,88870.0,1.0
2039,in,2021,12,88870.0,1.0
2040,nh,2012,1,5127.0,1.0
2041,nh,2012,2,5127.0,1.0
2042,nh,2012,3,5127.0,1.0
2043,nh,2012,4,5127.0,1.0
2044,nh,2012,5,3515.0,1.0
2045,nh,2012,6,7224.0,1.0
2046,nh,2012,7,9709.0,1.0
2047,nh,2012,8,10548.0,1.0
2048,nh,2012,9,10315.875,1.0
2049,nh,2012,10,10083.75,1.0
2050,nh,2012,11,9851.625,1.0
